4;3.14415e-07;O1 -funroll-loops
5;1.19805e-06;O1 -funroll-loops
6;4.5523e-06;O1 -funroll-loops
7;1.64002e-05;O1 -funroll-loops
8;6.22258e-05;O1 -funroll-loops
9;0.000427182;O1 -funroll-loops
10;0.00169486;O1 -funroll-loops
11;0.0210961;O1 -funroll-loops
12;0.10471;O1 -funroll-loops
4;1.56462e-07;O2 -funroll-loops
5;5.91576e-07;O2 -funroll-loops
6;2.37525e-06;O2 -funroll-loops
7;1.03652e-05;O2 -funroll-loops
8;3.70905e-05;O2 -funroll-loops
9;0.000402628;O2 -funroll-loops
10;0.00152621;O2 -funroll-loops
11;0.0249965;O2 -funroll-loops
12;0.116568;O2 -funroll-loops
4;2.80142e-07;O1
5;1.30087e-06;O1
6;4.41074e-06;O1
7;1.84655e-05;O1
8;6.11424e-05;O1
9;0.000426508;O1
10;0.00182712;O1
11;0.020924;O1
12;0.104122;O1
4;2.01166e-07;O2
5;7.91252e-07;O2
6;2.88635e-06;O2
7;1.23397e-05;O2
8;4.35188e-05;O2
9;0.000414257;O2
10;0.00159755;O2
11;0.0249561;O2
12;0.116163;O2
4;2.18898e-06;Serial
5;9.6634e-06;Serial
6;3.7463e-05;Serial
7;0.000148576;Serial
8;0.000506262;Serial
9;0.0023086;Serial
10;0.00969028;Serial
11;0.0470504;Serial
12;0.252555;Serial